PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"894729","Electrophysiological and mechanical effects of an analgesic drug (dextromoramide) on the frog heart","Mironneau C, Mironneau J.","J Mol Cell Cardiol. 1977 Jul;9(7):529-40. doi: 10.1016/s0022-2828(77)80368-4.","Mironneau C","J Mol Cell Cardiol","1977","1977/07/01","","","10.1016/s0022-2828(77)80368-4"
"768800","Effect of methadone and dextromoramide on dopamine metabolism: comparison with haloperidol and amphetamine","Gessa GL, Tagliamonte A.","Neuropharmacology. 1975 Dec;14(12):913-20. doi: 10.1016/0028-3908(75)90045-3.","Gessa GL","Neuropharmacology","1975","1975/12/01","","","10.1016/0028-3908(75)90045-3"
"755193","[General anesthesiologic conditions in the surgical treatment of intracranial aneurysms under induced hypotension with sodium nitroprusside]","Chacornac R, Charlot M, Duret N, Tempelhoff R, Deleuze R, Lapras C, Deruty R.","Neurochirurgie. 1978;24(3):155-63.","Chacornac R","Neurochirurgie","1978","1978/01/01","","",""
"740243","[Use of althesin as a maintenance anesthetic in orthopedic surgery]","Fabbri G.","Minerva Anestesiol. 1978 May;44(5):329-34.","Fabbri G","Minerva Anestesiol","1978","1978/05/01","","",""
"613864","[Analgesia and biliary tract. A perfect and misunderstood compatibility]","Neidhardt A, Garrigues M, Neidhardt-Audion M, Kobi-Kabbaj F, Hamdouch A.","Anesth Analg (Paris). 1977 Sep-Oct;34(5):901-15.","Neidhardt A","Anesth Analg (Paris)","1977","1977/09/01","","",""
"612699","[Detection of isomers in dextromoramide and in some of its derivatives by spectrofluorimetry (author's transl)]","Gelbcke M, Dorlet C.","J Pharm Belg. 1977 Nov-Dec;32(6):561-8.","Gelbcke M","J Pharm Belg","1977","1977/11/01","","",""
"570506","Effects of morphine and related drugs on core temperature of two strains of rat","Cox B, Lee TF, Vale MJ.","Eur J Pharmacol. 1979 Feb 15;54(1-2):27-36. doi: 10.1016/0014-2999(79)90404-7.","Cox B","Eur J Pharmacol","1979","1979/02/15","","","10.1016/0014-2999(79)90404-7"
"498728","The detection of some basic drugs and their major metabolites using gas-liquid chromatography","Dusci LJ, Hackett LP.","Clin Toxicol. 1979;14(5):587-93. doi: 10.3109/15563657908992469.","Dusci LJ","Clin Toxicol","1979","1979/01/01","","","10.3109/15563657908992469"
"484882","[Abortion and the use of anaesthesia. Observations after two years' experience (author's transl)]","Palot M, Lefeuvre M, Decaux J, Barre J, Rendoing J.","Anesth Analg (Paris). 1979 Mar-Apr;36(3-4):151-4.","Palot M","Anesth Analg (Paris)","1979","1979/03/01","","",""
"443555","Oxidative determination of dextromoramide (Palfium) in body fluids","Caddy B, Idowu R.","Analyst. 1979 Apr;104(1237):328-33. doi: 10.1039/an9790400328.","Caddy B","Analyst","1979","1979/04/01","","","10.1039/an9790400328"
"356717","Antitussive respiratory depressant effects of dextromoramide, fentanyl, morphine, pentazocine, and pethidine during the N2O-O2 anaesthesia in man","Tammisto T, Mattila MJ.","Ann Clin Res. 1977 Aug;9(4):233-8.","Tammisto T","Ann Clin Res","1977","1977/08/01","","",""
"239406","Interaction of narcotic analgesics with dopamine receptors in rat brain","Govoni S, Kumakura K, Spano PF, Tonon GC, Trabucchi M.","Pharmacol Res Commun. 1975 Feb;07(1):95-100. doi: 10.1016/s0031-6989(75)80033-6.","Govoni S","Pharmacol Res Commun","1975","1975/02/01","","","10.1016/s0031-6989(75)80033-6"
"238089","A comparison of narcotic analgesics with neuroleptics on behavioral measures of dopaminergic activity","Lal H, Gianutsos G, Puri SK.","Life Sci. 1975 Jul 1;17(1):29-34. doi: 10.1016/0024-3205(75)90229-5.","Lal H","Life Sci","1975","1975/07/01","","","10.1016/0024-3205(75)90229-5"
"224107","Suggestive evidence for receptors for morphine and methionine-enkephalin on normal human blood T lymphocytes","Wybran J, Appelboom T, Famaey JP, Govaerts A.","J Immunol. 1979 Sep;123(3):1068-70.","Wybran J","J Immunol","1979","1979/09/01","","",""
"190508","Differential distribution of opiate and neuroleptic receptors and dopamine-sensitive adenylate cyclase in rat brain","Leysen J, Laduron P.","Life Sci. 1977 Jan 15;20(2):281-8. doi: 10.1016/0024-3205(77)90323-x.","Leysen J","Life Sci","1977","1977/01/15","","","10.1016/0024-3205(77)90323-x"
"189228","On the mechanism of the decrease in cerebellar cyclic GMP content elicited by opiate receptor agonists","Biggio G, Guidotti A, Costa E.","Naunyn Schmiedebergs Arch Pharmacol. 1977 Jan;296(2):117-21. doi: 10.1007/BF00508462.","Biggio G","Naunyn Schmiedebergs Arch Pharmacol","1977","1977/01/01","","","10.1007/BF00508462"
"89885","Analgesia in terminal malignant disease","Grace AJ.","Br Med J. 1979 Aug 4;2(6185):333. doi: 10.1136/bmj.2.6185.333-d.","Grace AJ","Br Med J","1979","1979/08/04","PMC1595701","","10.1136/bmj.2.6185.333-d"
"40473","[Cerebral Function Monitor and anesthesia]","Rivet P, Bertrand C, Hrouda P, Roujas F.","Ann Anesthesiol Fr. 1979;20(3):194-200.","Rivet P","Ann Anesthesiol Fr","1979","1979/01/01","","",""
"39714","Differentiation of drugs acting centrally upon the cardiovascular system by means of sympathetic and vagal responses","Kobinger W, Pichler L.","Clin Exp Hypertens. 1978;1(2):229-49. doi: 10.3109/10641967809068606.","Kobinger W","Clin Exp Hypertens","1978","1978/01/01","","","10.3109/10641967809068606"
"35078","[A case of dextromoramide allergy with lymphocyte transformation test]","Laxenaire MC.","Ann Anesthesiol Fr. 1978;19(11-12):949-50.","Laxenaire MC","Ann Anesthesiol Fr","1978","1978/01/01","","",""
"32810","[A case of dextromoramide allergy with positive lymphoblast transformation test]","du Cailar J, Thomasset R, Pennec R.","Ann Anesthesiol Fr. 1978;19(9):767-8.","du Cailar J","Ann Anesthesiol Fr","1978","1978/01/01","","",""
"25662","A study of the enhanced toxicity of doxapram in rodents treated with narcotic analgesics","Pleuvry BJ.","Br J Anaesth. 1978 May;50(5):451-8. doi: 10.1093/bja/50.5.451.","Pleuvry BJ","Br J Anaesth","1978","1978/05/01","","","10.1093/bja/50.5.451"
"16530","[Neuroplegia and extracorporeal circulation. Comparison between combinations of droperidol-phenoperidine and chlorprothixene-dextromoramide in cardiac surgery]","O'Byrne P, Huguenard P, Romano P, Decant E, Loisance D.","Ann Anesthesiol Fr. 1976;17(12):1405-10.","O'Byrne P","Ann Anesthesiol Fr","1976","1976/01/01","","",""
"14567","[Current place of neuroleptics in cardiac surgery under extracorporeal circulation. Cardiovascular effects of different combinations]","Estanove S, Du Gres B, George M, Barbe R.","Ann Anesthesiol Fr. 1976;17(10):1155-65.","Estanove S","Ann Anesthesiol Fr","1976","1976/01/01","","",""
"14565","[Neuroleptanalgesia as the anesthesia in pediatric surgery]","Gounot R, Metafiot H, Lambert F.","Ann Anesthesiol Fr. 1976;17(10):1133-42.","Gounot R","Ann Anesthesiol Fr","1976","1976/01/01","","",""
"7162","[Constant outflow anesthesia with the combination of alfatesine and fentanyl]","du Cailar J, Deschodt J, Bessou D, Cabanel P.","Ann Anesthesiol Fr. 1975 Sep;16(5):331-40.","du Cailar J","Ann Anesthesiol Fr","1975","1975/09/01","","",""
"5035","[Comparison of the endocrine response under 2 kinds of anesthesia: neuroleptanalgesia of the chlorprothixene-dextromoramide type and venous anesthesia of the type alfadione-fentanyl]","Romieu M, Orsetti A, Jaffiol C, Macabies J, Du Cailar J.","Ann Anesthesiol Fr. 1975 Dec;16(9):711-20.","Romieu M","Ann Anesthesiol Fr","1975","1975/12/01","","",""
"2041","[Anesthesia in reoperations in abdominal surgery]","Kienlen J, Arnefaux J, Brabet L, Dupont MH, Grolleau D, Guilhot R, Laurent S, Sube J, Vernette M, Wintrebert P, du Cailar J.","Ann Anesthesiol Fr. 1975 Jul;16(4):241-51.","Kienlen J","Ann Anesthesiol Fr","1975","1975/07/01","","",""
