PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"4232650","Analgesic and other actions of morphine antagonists","Blane GF, Boura AL.","Naunyn Schmiedebergs Arch Exp Pathol Pharmakol. 1968;259(2):154-5. doi: 10.1007/BF00537748.","Blane GF","Naunyn Schmiedebergs Arch Exp Pathol Pharmakol","1968","1968/01/01","","","10.1007/BF00537748"
"4228228","The mode of action of levallorphan as an inhibitor of cell growth","Greene R, Magasanik B.","Mol Pharmacol. 1967 Sep;3(5):453-72.","Greene R","Mol Pharmacol","1967","1967/09/01","","",""
"4213465","The opiate receptor","Snyder SH, Pert CB, Pasternak GW.","Ann Intern Med. 1974 Oct;81(4):534-40. doi: 10.7326/0003-4819-81-4-534.","Snyder SH","Ann Intern Med","1974","1974/10/01","","","10.7326/0003-4819-81-4-534"
"4198708","[Potentiation by EDTA and levallorphan of the effect of sulfamethoxazole-trimethoprim on Escherichia coli]","Then R.","Experientia. 1972 Sep 15;28(9):1118-9. doi: 10.1007/BF01918712.","Then R","Experientia","1972","1972/09/15","","","10.1007/BF01918712"
"4197140","Action of levallorphan: macromolecular synthesis and cell division","Stephens RE, Zimmerman AM.","Mol Pharmacol. 1973 Mar;9(2):163-71.","Stephens RE","Mol Pharmacol","1973","1973/03/01","","",""
"4186198","[Analgesics. 32]","Röthig J.","Pharm Prax. 1969;5:97-115.","Röthig J","Pharm Prax","1969","1969/01/01","","",""
"4179391","Lomotil poisoning","Riley ID.","Lancet. 1969 Feb 15;1(7590):373. doi: 10.1016/s0140-6736(69)91339-7.","Riley ID","Lancet","1969","1969/02/15","","","10.1016/s0140-6736(69)91339-7"
"4155611","[Analgesic properties of narcotic antagonists]","Rodríguez R.","Arch Invest Med (Mex). 1974;5 SUPPL 1:207-14.","Rodríguez R","Arch Invest Med (Mex)","1974","1974/01/01","","",""
"4152786","Assays for narcotic antagonist activity in rodents","Pierson AK.","Adv Biochem Psychopharmacol. 1973;8(0):245-61.","Pierson AK","Adv Biochem Psychopharmacol","1973","1973/01/01","","",""
"4145559","[Effect of levallorphen, a morphine derivative, on the transmission of drug-resistance factors]","Löser R, Röschenthaler R.","Zentralbl Bakteriol Orig A. 1972 May;220(1):140-5.","Löser R","Zentralbl Bakteriol Orig A","1972","1972/05/01","","",""
"4128222","Opiate agonists and antagonists discriminated by receptor binding in brain","Pert CB, Pasternak G, Snyder SH.","Science. 1973 Dec 28;182(4119):1359-61. doi: 10.1126/science.182.4119.1359.","Pert CB","Science","1973","1973/12/28","","","10.1126/science.182.4119.1359"
"4117468","Sensitivity of thin-layer chromatography for detection of 16 opioids, cocaine and quinine","Gorodetzky CW.","Toxicol Appl Pharmacol. 1972 Nov;23(3):511-8. doi: 10.1016/0041-008x(72)90053-1.","Gorodetzky CW","Toxicol Appl Pharmacol","1972","1972/11/01","","","10.1016/0041-008x(72)90053-1"
"4085540","Different targets for i.v. vs. i.c.v. administered morphine for its effect on colonic motility in dogs","Fioramonti J, Fargeas MJ, Bueno L.","Eur J Pharmacol. 1985 Oct 29;117(1):115-20. doi: 10.1016/0014-2999(85)90479-0.","Fioramonti J","Eur J Pharmacol","1985","1985/10/29","","","10.1016/0014-2999(85)90479-0"
"4030925","Reversal of neurological deficits by levallorphan in patients with acute ischemic stroke","Handa N, Matsumoto M, Nakamura M, Yoneda S, Kimura K, Sugitani Y, Tanaka K, Takano T, Kamada T.","J Cereb Blood Flow Metab. 1985 Sep;5(3):469-72. doi: 10.1038/jcbfm.1985.64.","Handa N","J Cereb Blood Flow Metab","1985","1985/09/01","","","10.1038/jcbfm.1985.64"
"4019693","Quantitation of levorphanol in plasma using high-performance liquid chromatography with electrochemical detection","Lucek R, Dixon R.","J Chromatogr. 1985 May 31;341(1):239-43. doi: 10.1016/s0378-4347(00)84036-0.","Lucek R","J Chromatogr","1985","1985/05/31","","","10.1016/s0378-4347(00)84036-0"
"3952119","Survival effect of coenzyme Q10 and naloxone on experimental stroke gerbils","Ogawa N, Tsukamoto S, Hirose Y, Kuroda H.","Pharmacol Biochem Behav. 1986 Feb;24(2):315-7. doi: 10.1016/0091-3057(86)90357-6.","Ogawa N","Pharmacol Biochem Behav","1986","1986/02/01","","","10.1016/0091-3057(86)90357-6"
"3796195","Dissociation of morphine withdrawal diarrhea and jumping in mice by the peripherally selective opioid antagonist SR 58002 C","Bianchetti A, Guidice A, Nava F, Manara L.","Life Sci. 1986 Dec 15;39(24):2297-303. doi: 10.1016/0024-3205(86)90660-0.","Bianchetti A","Life Sci","1986","1986/12/15","","","10.1016/0024-3205(86)90660-0"
"3773354","Opiate-antagonist reversal of neurological deficits--experimental and clinical studies","Namba S, Nishigaki S, Fujiwara N, Wani T, Namba Y, Masaoka T.","Jpn J Psychiatry Neurol. 1986 Mar;40(1):61-79. doi: 10.1111/j.1440-1819.1986.tb01613.x.","Namba S","Jpn J Psychiatry Neurol","1986","1986/03/01","","","10.1111/j.1440-1819.1986.tb01613.x"
"3671520","Central and peripheral injection of quaternary antagonist, SR58002C, reduces drinking","Calcagnetti DJ, Helmstetter FJ, Fanselow MS.","Physiol Behav. 1987;40(5):573-5. doi: 10.1016/0031-9384(87)90099-0.","Calcagnetti DJ","Physiol Behav","1987","1987/01/01","","","10.1016/0031-9384(87)90099-0"
"3560971","[The role of serotonin in the behavioral changes induced in the rat by cyclazocine]","Gavend MR, Serre-Debeauvais F, Gavend M.","J Pharmacol. 1986 Oct-Dec;17(4):601-14.","Gavend MR","J Pharmacol","1986","1986/10/01","","",""
"3429598","Application of high-performance liquid chromatography with electrochemical detection for monitoring the concentration of pentazocine in human blood","Shibanoki S, Imamura Y, Itoh T, Ishikawa K, Noda Y, Yazaki S, Suzuki H.","J Chromatogr. 1987 Oct 30;421(2):425-9. doi: 10.1016/0378-4347(87)80429-2.","Shibanoki S","J Chromatogr","1987","1987/10/30","","","10.1016/0378-4347(87)80429-2"
"3386393","Antagonism by N-methyl levallorphan-methane sulphonate (SR 58002 C) of morphine-elicited acute and chronic central and peripheral effects","Sbacchi M, Colombo M, La Regina A, Petrillo P, Tavani A.","Life Sci. 1988;42(21):2079-89. doi: 10.1016/0024-3205(88)90121-x.","Sbacchi M","Life Sci","1988","1988/01/01","","","10.1016/0024-3205(88)90121-x"
"3243650","Tincture opium poisoning in a neonate","Dash HH, Qader A.","Indian Pediatr. 1988 Sep;25(9):904-5.","Dash HH","Indian Pediatr","1988","1988/09/01","","",""
"2997526","The effects of morphine and morphine-related compounds on the rate of afferent discharges from the pulmonary receptors in bullfrog","Kontani H, Koshiura R.","Jpn J Pharmacol. 1985 Jul;38(3):295-303. doi: 10.1254/jjp.38.295.","Kontani H","Jpn J Pharmacol","1985","1985/07/01","","","10.1254/jjp.38.295"
"2987738","Relative affinities of the quaternary narcotic antagonist, N-methyl levallorphan (SR 58002), for different types of opioid receptors","Bianchetti A, Dragonetti M, Giudice A, Tarantino A, Ferrarese N, Manara L, Appelmans N, Simon EJ.","Neuropeptides. 1985 Feb;5(4-6):379-82. doi: 10.1016/0143-4179(85)90033-2.","Bianchetti A","Neuropeptides","1985","1985/02/01","","","10.1016/0143-4179(85)90033-2"
"2985093","[The pharmacologic effect of flupirtine, a structurally new analgesic]","Jakovlev V, Sofia RD, Achterrath-Tuckermann U, von Schlichtegroll A, Thiemer K.","Arzneimittelforschung. 1985;35(1):30-43.","Jakovlev V","Arzneimittelforschung","1985","1985/01/01","","",""
"2902892","Peripheral sympatho-inhibitory cardiovascular effects of opioid peptides in anaesthetized rabbits","Szabo B, Hedler L, Schurr C, Starke K.","Br J Pharmacol. 1988 Jul;94(3):781-8. doi: 10.1111/j.1476-5381.1988.tb11589.x.","Szabo B","Br J Pharmacol","1988","1988/07/01","PMC1854018","","10.1111/j.1476-5381.1988.tb11589.x"
"2897055","Levallorphan and dynorphin improve motor dysfunction in Mongolian gerbils with unilateral carotid occlusion: the first application of the inclined plane method in the experimental cerebral ischemia","Handa N, Matsumoto M, Kitagawa K, Uehara A, Ogawa S, Etani H, Yoneda S, Kimura K, Kamada T.","Life Sci. 1988;42(19):1825-31. doi: 10.1016/0024-3205(88)90020-3.","Handa N","Life Sci","1988","1988/01/01","","","10.1016/0024-3205(88)90020-3"
"2876930","[Peripheral analgesic actions of opioid peptides and morphine analogues]","Shibata M, Ohkubo T, Takahashi H, Kudo T, Inoki R.","Nihon Yakurigaku Zasshi. 1986 Aug;88(2):101-7. doi: 10.1254/fpj.88.101.","Shibata M","Nihon Yakurigaku Zasshi","1986","1986/08/01","","","10.1254/fpj.88.101"
"2856939","Further demonstration of kappa opioid binding sites in the brain: evidence for heterogeneity","Su TP.","J Pharmacol Exp Ther. 1985 Jan;232(1):144-8.","Su TP","J Pharmacol Exp Ther","1985","1985/01/01","","",""
"2806371","Reinforcing effects of the enkephalin analogs, EK-209 and EK-399, in rats","Nishida N, Hasegawa Y, Chiba S, Wakimasu M, Fujino M.","Eur J Pharmacol. 1989 Aug 3;166(3):453-8. doi: 10.1016/0014-2999(89)90358-0.","Nishida N","Eur J Pharmacol","1989","1989/08/03","","","10.1016/0014-2999(89)90358-0"
"2776584","Comparison of high-dose opioid antagonist effects on ovine fetal cardiovascular function","Dunlap CE 3rd, Valego NK, Rose JC.","Dev Pharmacol Ther. 1989;13(1):28-37. doi: 10.1159/000457578.","Dunlap CE 3rd","Dev Pharmacol Ther","1989","1989/01/01","","","10.1159/000457578"
"2679957","Opposite central and peripheral control by endogenous opioids of intestinal motility in fed rats","Rivière PJ, Liberge M, Murillo-Lopez D, Bueno L.","Br J Pharmacol. 1989 Sep;98(1):236-42. doi: 10.1111/j.1476-5381.1989.tb16887.x.","Rivière PJ","Br J Pharmacol","1989","1989/09/01","PMC1854664","","10.1111/j.1476-5381.1989.tb16887.x"
"2624520","Possible role for endogenous opiates in the regulation of food intake in the newborn rat","Lal KJ, Sewell RD.","Arch Int Pharmacodyn Ther. 1989 Sep-Oct;301:91-9.","Lal KJ","Arch Int Pharmacodyn Ther","1989","1989/09/01","","",""
"2612579","Discriminative stimulus effects of enkephalin analogs, EK-209 and EK-399, in rats","Nishida N, Hasegawa Y, Chiba S, Wakimasu M, Fujino M.","Eur J Pharmacol. 1989 Dec 12;174(1):71-6. doi: 10.1016/0014-2999(89)90875-3.","Nishida N","Eur J Pharmacol","1989","1989/12/12","","","10.1016/0014-2999(89)90875-3"
"2164093","Butorphanol, levallorphan, nalbuphine and nalorphine as antagonists in the squirrel monkey","Dykstra LA.","J Pharmacol Exp Ther. 1990 Jul;254(1):245-52.","Dykstra LA","J Pharmacol Exp Ther","1990","1990/07/01","","",""
"2160010","Opioid modulation of basal intestinal fluid transport in the mouse: actions at central, but not intestinal, sites","Jiang Q, Sheldon RJ, Porreca F.","J Pharmacol Exp Ther. 1990 May;253(2):784-90.","Jiang Q","J Pharmacol Exp Ther","1990","1990/05/01","","",""
"2154824","Inhibition of cholinergic analgesia by (+)-opiates","Walker JM, Patrick SL, Thurkauf A, Rice KC, Bowen WD.","Prog Clin Biol Res. 1990;328:81-4.","Walker JM","Prog Clin Biol Res","1990","1990/01/01","","",""
"2154809","In vivo opioid activity of S-methyl and S-allyl morphinan derivatives","Jolicoeur FB, Ménard D, Belleau B, Lemaire S.","Prog Clin Biol Res. 1990;328:49-52.","Jolicoeur FB","Prog Clin Biol Res","1990","1990/01/01","","",""
"1967586","Non-opioid effects of N-methyl levallorphan in the anaesthetised rat","Douglas H, Kitchen I.","Gen Pharmacol. 1990;21(1):67-70. doi: 10.1016/0306-3623(90)90597-f.","Douglas H","Gen Pharmacol","1990","1990/01/01","","","10.1016/0306-3623(90)90597-f"
"1936795","Central and peripheral control of postprandial pyloric motility by endogenous opiates and cholecystokinin in dogs","Lopez Y, Fioramonti J, Bueno L.","Gastroenterology. 1991 Nov;101(5):1249-55. doi: 10.1016/0016-5085(91)90074-u.","Lopez Y","Gastroenterology","1991","1991/11/01","","","10.1016/0016-5085(91)90074-u"
"1725514","[Role of substance P on neurogenic inflammation in the rat dental pulp and inferior lip]","Yamada Y.","Fukuoka Shika Daigaku Gakkai Zasshi. 1990;17(2):198-214.","Yamada Y","Fukuoka Shika Daigaku Gakkai Zasshi","1990","1990/01/01","","",""
"1663253","Cross-tolerance and enhanced sensitivity to the response rate-decreasing effects of opioids with varying degrees of efficacy at the mu receptor","Picker MJ, Yarbrough J.","Psychopharmacology (Berl). 1991;105(4):459-66. doi: 10.1007/BF02244364.","Picker MJ","Psychopharmacology (Berl)","1991","1991/01/01","","","10.1007/BF02244364"
"1434139","Effects of naloxone and levallorphan on the spinal cord reflex potentials under the spinal ischemic condition in cats","Okamoto Y, Suzuki T, Murayama S.","Jpn J Pharmacol. 1992 Aug;59(4):435-41. doi: 10.1254/jjp.59.435.","Okamoto Y","Jpn J Pharmacol","1992","1992/08/01","","","10.1254/jjp.59.435"
"1356600","Iontophoretic effects of sigma ligands on rubral neurons in the rat","Matsumoto RR, Walker JM.","Brain Res Bull. 1992 Sep-Oct;29(3-4):419-25. doi: 10.1016/0361-9230(92)90078-c.","Matsumoto RR","Brain Res Bull","1992","1992/09/01","","","10.1016/0361-9230(92)90078-c"
"1278229","Effects of morphine and barbiturate on the SI and SII potentials evoked by tooth pulp stimulation of rats","Shigenaga Y, Inoki R.","Eur J Pharmacol. 1976 Apr;36(2):347-53. doi: 10.1016/0014-2999(76)90088-1.","Shigenaga Y","Eur J Pharmacol","1976","1976/04/01","","","10.1016/0014-2999(76)90088-1"
"1252910","Effect of morphine on single unit responses in ventrobasal complex (VB) and posterior nuclear group (PO) following tooth pulp stimulation","Shigenaga Y, Inoki R.","Brain Res. 1976 Feb 13;103(1):152-6. doi: 10.1016/0006-8993(76)90697-1.","Shigenaga Y","Brain Res","1976","1976/02/13","","","10.1016/0006-8993(76)90697-1"
"1246199","[Double-blind studies on parenteral and local premedication in proximal intestinoscopy]","Paul F.","Med Welt. 1976 Jan 2;27(1):31-4.","Paul F","Med Welt","1976","1976/01/02","","",""
"1239608","Physical dependence on morphine, phenobarbital and diazepam in rats by drug-admixed food ingestion","Yanaura S, Tagashira E, Suzuki T.","Jpn J Pharmacol. 1975 Aug;25(4):453-63. doi: 10.1254/jjp.25.453.","Yanaura S","Jpn J Pharmacol","1975","1975/08/01","","","10.1254/jjp.25.453"
"1237448","[A study on drug dependence using fast acting drugs]","Yanaura S, Tagashire E, Izumi T.","Nihon Yakurigaku Zasshi. 1975 May;71(4):329-37.","Yanaura S","Nihon Yakurigaku Zasshi","1975","1975/05/01","","",""
"1185904","Effect of fentanyl, a narcotic analgesic, on two components of the jaw opening reflex","Nishijima Y, Sakai Y.","Jpn J Pharmacol. 1975 Jun;25(3):335-44. doi: 10.1254/jjp.25.335.","Nishijima Y","Jpn J Pharmacol","1975","1975/06/01","","","10.1254/jjp.25.335"
"1172254","Dopaminergic drugs antagonize the psychotomimetic effects of partial-agonist analgesics","Buckett WR, Shaw JS.","Psychopharmacologia. 1975 Jun 19;42(3):293-7. doi: 10.1007/BF00421271.","Buckett WR","Psychopharmacologia","1975","1975/06/19","","","10.1007/BF00421271"
"1171344","Comparison of in vivo and in vitro parameters of opiate receptor binding in naive and tolerant dependent rodents","Höllt V, Dum J, Bläsig J, Schubert P, Herz A.","Life Sci. 1975 Jun 15;16(12):1823-8. doi: 10.1016/0024-3205(75)90284-2.","Höllt V","Life Sci","1975","1975/06/15","","","10.1016/0024-3205(75)90284-2"
"1168252","Quantification of the analgesic activity of narcotic antagonists by a modified hot-plate procedure","O'Callaghan JP, Holtzman SG.","J Pharmacol Exp Ther. 1975 Mar;192(3):497-505.","O'Callaghan JP","J Pharmacol Exp Ther","1975","1975/03/01","","",""
"1153463","Concurrent determination of narcotic drugs in plasm by gas-liquid chromatography","Medzihradsky F, Dahlstrom J.","Pharmacol Res Commun. 1975 Feb;07(1):55-69. doi: 10.1016/s0031-6989(75)80030-0.","Medzihradsky F","Pharmacol Res Commun","1975","1975/02/01","","","10.1016/s0031-6989(75)80030-0"
"1117427","Mechanism of morphine-induced miosis in the dog","Lee HK, Wang SC.","J Pharmacol Exp Ther. 1975 Feb;192(2):415-31.","Lee HK","J Pharmacol Exp Ther","1975","1975/02/01","","",""
"1094732","Biological psychiatry: on the relationship of schizophrenia and dopaminergic hyperactivity","Wray SR.","West Indian Med J. 1975 Mar;24(1):34-8.","Wray SR","West Indian Med J","1975","1975/03/01","","",""
"989327","On the sites of antitussive action of d-3-methyl-N-methylmorphinan (AT-17)","Kasé Y, Kito G, Miyata T, Takahama K, Uno T.","Arzneimittelforschung. 1976;26(3):361-6.","Kasé Y","Arzneimittelforschung","1976","1976/01/01","","",""
"986051","Sites of action of morphine involved in the development of physical dependence in rats. I. Comparison of precipitated morphine withdrawal after intraperitoneal and intraventricular injection of morphine antagonists","Laschka E, Herz A, Bläsig J.","Psychopharmacologia. 1976 Mar 16;46(2):133-9. doi: 10.1007/BF00421382.","Laschka E","Psychopharmacologia","1976","1976/03/16","","","10.1007/BF00421382"
"953701","Phylogenetic distribution of a morphine-like peptide 'enkephalin'","Simantov R, Goodman R, Aposhian D, Snyder SH.","Brain Res. 1976 Jul 23;111(1):204-11. doi: 10.1016/0006-8993(76)91064-7.","Simantov R","Brain Res","1976","1976/07/23","","","10.1016/0006-8993(76)91064-7"
"943794","Comparison of withdrawal precipitating properties of various morphine antagonists and partial agonists in relation to their stereospecific binding to brain homogenates","Bläsig J, Höllt V, Herz A, Paschelke G.","Psychopharmacologia. 1976;46(1):41-51. doi: 10.1007/BF00421548.","Bläsig J","Psychopharmacologia","1976","1976/01/01","","","10.1007/BF00421548"
"880978","Inhibition of growth in young mice treated with d,1-methadone","Smith AA, Hui FW, Crofford MJ.","Eur J Pharmacol. 1977 Jun 15;43(4):307-14. doi: 10.1016/0014-2999(77)90036-x.","Smith AA","Eur J Pharmacol","1977","1977/06/15","","","10.1016/0014-2999(77)90036-x"
"878536","[Birth analgesia: late effects on newborn infants? (author's transl)]","Riegel K, Messow K, Pielsticker K.","Z Geburtshilfe Perinatol. 1977 Apr;181(2):110-3.","Riegel K","Z Geburtshilfe Perinatol","1977","1977/04/01","","",""
"878235","Fallow deer immobilisation with fentanyl and a neuroleptic","Haigh JC.","Vet Rec. 1977 Apr 30;100(18):386-7. doi: 10.1136/vr.100.18.386.","Haigh JC","Vet Rec","1977","1977/04/30","","","10.1136/vr.100.18.386"
"861730","Unit activity of amygdala and hippocampal neurons: effects of morphine and benzodiazepines","Chou DT, Wang SC.","Brain Res. 1977 May 13;126(3):427-40. doi: 10.1016/0006-8993(77)90595-9.","Chou DT","Brain Res","1977","1977/05/13","","","10.1016/0006-8993(77)90595-9"
"843955","Morphine alters distribution of GABA in thalamus","Yoneda Y, Kuriyama K, Kurihara E.","Brain Res. 1977 Mar 25;124(2):373-8. doi: 10.1016/0006-8993(77)90896-4.","Yoneda Y","Brain Res","1977","1977/03/25","","","10.1016/0006-8993(77)90896-4"
"821584","Opiate receptor binding in primate spinal cord: distribution and changes after dorsal root section","Lamotte C, Pert CB, Snyder SH.","Brain Res. 1976 Aug 13;112(2):407-12. doi: 10.1016/0006-8993(76)90296-1.","Lamotte C","Brain Res","1976","1976/08/13","","","10.1016/0006-8993(76)90296-1"
"817783","The regional distribution of a morphine-like factors enkephalin in monkey brain","Simantov R, Kuhar MJ, Pasternak GW, Snyder SH.","Brain Res. 1976 Apr 16;106(1):189-97. doi: 10.1016/0006-8993(76)90086-x.","Simantov R","Brain Res","1976","1976/04/16","","","10.1016/0006-8993(76)90086-x"
"786349","Supplementation of general anaesthesia with narcotic analgesics","Holmes CM.","Br J Anaesth. 1976 Sep;48(9):907-13. doi: 10.1093/bja/48.9.907.","Holmes CM","Br J Anaesth","1976","1976/09/01","","","10.1093/bja/48.9.907"
"744551","[Pharmacological studies of 4-ethoxy-2-methyl-5-morpholino-3(2H)-pyridazinone (M73101). (1). Analgesic activity (author's transl)]","Sato M, Tanizawa H, Fukuda T, Yuizono T.","Nihon Yakurigaku Zasshi. 1978 Oct;74(7):841-55. doi: 10.1254/fpj.74.841.","Sato M","Nihon Yakurigaku Zasshi","1978","1978/10/01","","","10.1254/fpj.74.841"
"677433","[The effect of naloxone and levallorphane following fentanyl on the blood gases, EEG and psychodiagnostic tests (author's transl)]","Hug P, Kugler J, Zimmermann W, Laub M, Doenicke A.","Anaesthesist. 1978 Jun;27(6):280-6.","Hug P","Anaesthesist","1978","1978/06/01","","",""
"651008","Influence of fentanyl on the chronotropic response of isolated rabbit atria to cholinergic and adrenergic stimulation","Hatano Y, Toda N.","Jpn J Pharmacol. 1978 Feb;28(1):105-14. doi: 10.1254/jjp.28.105.","Hatano Y","Jpn J Pharmacol","1978","1978/02/01","","","10.1254/jjp.28.105"
"620174","Maternal pethidine and neonatal depression","Barritt PW, Hawkes RA, Jivani SK.","Br Med J. 1978 Jan 14;1(6105):106. doi: 10.1136/bmj.1.6105.106-a.","Barritt PW","Br Med J","1978","1978/01/14","PMC1602622","","10.1136/bmj.1.6105.106-a"
"582553","[The effect of the morphine antagonist naloxone on the effect of fentanyl]","Kugler J, Hug P, Doenicke A, Spatz R, Zimmermann W.","Arzneimittelforschung. 1978;28(9):1532-3.","Kugler J","Arzneimittelforschung","1978","1978/01/01","","",""
"575397","Eating pattern of morphine dependent rats","Yanaura S, Suzuki T.","Jpn J Pharmacol. 1979 Oct;29(5):753-62. doi: 10.1254/jjp.29.753.","Yanaura S","Jpn J Pharmacol","1979","1979/10/01","","","10.1254/jjp.29.753"
"575396","Mode of antagonistic action of levallorphan in morphine-dependent rats and assessment of physical dependence liability","Tagashira E, Izumi T, Yanaura S.","Jpn J Pharmacol. 1979 Aug;29(4):623-30. doi: 10.1254/jjp.29.623.","Tagashira E","Jpn J Pharmacol","1979","1979/08/01","","","10.1254/jjp.29.623"
"568188","Studies on the physical dependence potential of analgesics","Murano T, Senda H, Yamamoto H, Yano I.","Jpn J Pharmacol. 1978 Jun;28(3):403-12. doi: 10.1254/jjp.28.403.","Murano T","Jpn J Pharmacol","1978","1978/06/01","","","10.1254/jjp.28.403"
"566249","[Physical dependence liability test of ifenprodil in rats (author's transl)]","Yanaura S, Tagashira E, Nagase T, Izumi T.","Nihon Yakurigaku Zasshi. 1978 Mar;74(2):303-16.","Yanaura S","Nihon Yakurigaku Zasshi","1978","1978/03/01","","",""
"562304","[Studies on the physical dependence liability of analgesics. 5th report: Electron microscopic studies on the ultrastructural transformation of mitochondria in the cells of zona fasciculata of the adrenal cortex in morphine pellet implanted mice (author's transl)]","Senda H.","Nihon Yakurigaku Zasshi. 1977 Apr;73(3):275-86.","Senda H","Nihon Yakurigaku Zasshi","1977","1977/04/01","","",""
"560089","The absence of levallorphan-induced post-depressant hyperactivity following stress-reduction","Wray SR.","West Indian Med J. 1977 Jun;26(2):59-65.","Wray SR","West Indian Med J","1977","1977/06/01","","",""
"485705","Acute effects of opiate agonists, partial agonists and antagonists on brain monoamines in the rat","Fennessy MR, Laska FJ.","Arch Int Pharmacodyn Ther. 1979 Mar;238(1):60-70.","Fennessy MR","Arch Int Pharmacodyn Ther","1979","1979/03/01","","",""
"473761","Comparative analysis of drug-effects on differential avoidance behaviour","Wray SR.","West Indian Med J. 1979 Jun;28(2):111-5.","Wray SR","West Indian Med J","1979","1979/06/01","","",""
"465894","Backward walking and circling: behavioural responses induced by drug treatments which cause simultaneous release of catecholamines and 5-hydroxytryptamine","Curzon G, Fernando JC, Lees AJ.","Br J Pharmacol. 1979 Aug;66(4):573-9. doi: 10.1111/j.1476-5381.1979.tb13696.x.","Curzon G","Br J Pharmacol","1979","1979/08/01","PMC2043578","","10.1111/j.1476-5381.1979.tb13696.x"
"456419","Lack of effect of levallorphan on analgesia induced by intraventricular application of porcine calcitonin in mice","Yamamoto M, Kumagai F, Tachikawa S, Maeno H.","Eur J Pharmacol. 1979 Apr 15;55(2):211-3. doi: 10.1016/0014-2999(79)90395-9.","Yamamoto M","Eur J Pharmacol","1979","1979/04/15","","","10.1016/0014-2999(79)90395-9"
"420037","Effect of naloxone or levallorphan on serum prolactin concentrations and apomorphine-induced growth hormone secretion","Lal S, Nair NP, Cervantes P, Pulman J, Guyda H.","Acta Psychiatr Scand. 1979 Feb;59(2):173-9. doi: 10.1111/j.1600-0447.1979.tb06959.x.","Lal S","Acta Psychiatr Scand","1979","1979/02/01","","","10.1111/j.1600-0447.1979.tb06959.x"
"414222","In vitro degradation of guanosine 5'-diphosphate, 3'-diphosphate","Sy J.","Proc Natl Acad Sci U S A. 1977 Dec;74(12):5529-33. doi: 10.1073/pnas.74.12.5529.","Sy J","Proc Natl Acad Sci U S A","1977","1977/12/01","PMC431794","","10.1073/pnas.74.12.5529"
"370088","Levallorphan-tolerant mutants of Excherichia coli with altered morphologies","Frelat G, Boquet PL.","J Bacteriol. 1979 Feb;137(2):1013-6.","Frelat G","J Bacteriol","1979","1979/02/01","PMC218387","",""
"340264","In vitro degradation of guanosine tetraphosphate (ppGpp) by an enzyme associated with the ribosomal fraction from Escherichia coli","Heinemeyer EA, Richter D.","FEBS Lett. 1977 Dec 15;84(2):357-61. doi: 10.1016/0014-5793(77)80724-2.","Heinemeyer EA","FEBS Lett","1977","1977/12/15","","","10.1016/0014-5793(77)80724-2"
"315230","The analgesic activity of imidazopyridine derivatives","Maruyama Y, Anami K, Katoh Y.","Arzneimittelforschung. 1978;28(11):2102-7.","Maruyama Y","Arzneimittelforschung","1978","1978/01/01","","",""
"301560","[On appearance of physical dependence and analgesic activity of 2-(5H-[1]- benzopyrano[2,3-b]pyridin-7-yl)propionic acid (Y-8004) by repeated administration (author's transl)]","Maruyama Y, Anami K, Imayoshi T, Imamura H.","Yakugaku Zasshi. 1977 Apr;97(4):343-9. doi: 10.1248/yakushi1947.97.4_343.","Maruyama Y","Yakugaku Zasshi","1977","1977/04/01","","","10.1248/yakushi1947.97.4_343"
"226864","Stereospecific opiate binding in bovine adrenal medulla","Chavkin C, Cox BM, Goldstein A.","Mol Pharmacol. 1979 May;15(3):751-3.","Chavkin C","Mol Pharmacol","1979","1979/05/01","","",""
"217864","Lipid and lipopolysaccharide composition of Escherichia coli surface-altered mutants selected for resistance to levallorphan, tetracaine, and polymyxin","Dame JB, Shapiro BM.","J Bacteriol. 1979 Feb;137(2):1043-7.","Dame JB","J Bacteriol","1979","1979/02/01","PMC218397","",""
"210898","Opiate receptor binding in rhesus monkey brain: association with limbic structures","LaMotte CC, Snowman A, Pert CB, Synder SH.","Brain Res. 1978 Oct 27;155(2):374-9. doi: 10.1016/0006-8993(78)91033-8.","LaMotte CC","Brain Res","1978","1978/10/27","","","10.1016/0006-8993(78)91033-8"
"205747","Binding of opiates and endogenous opioid peptides to neuroleptic receptor sites in the corpus striatum","Członkowski A, Höllt V, Herz A.","Life Sci. 1978 Mar;22(11):953-62. doi: 10.1016/0024-3205(78)90360-0.","Członkowski A","Life Sci","1978","1978/03/01","","","10.1016/0024-3205(78)90360-0"
"205325","Opiate receptors in cultures of fetal mouse dorsal root ganglia (DRG) and spinal cord: predominance in DRG neurites","Hiller JM, Simon EJ, Crain SM, Peterson ER.","Brain Res. 1978 Apr 28;145(2):396-400. doi: 10.1016/0006-8993(78)90875-2.","Hiller JM","Brain Res","1978","1978/04/28","","","10.1016/0006-8993(78)90875-2"
"201577","Methadone maintenance and narcotic blocking drugs","Wikler A.","Int J Addict. 1977 Oct;12(7):851-6. doi: 10.3109/10826087709027254.","Wikler A","Int J Addict","1977","1977/10/01","","","10.3109/10826087709027254"
